time,price,return,dividend
2020-01-31,98.89111877735155,-0.011088812226484474,0.0005926012884756869
2020-02-29,103.83908640407601,0.05003449943634033,0.0005451682777570788
2020-03-31,112.49519791799456,0.08336082118668134,0.0009984188301346943
2020-04-30,115.85483710700035,0.029864734239188128,0.000842476361383412
2020-05-31,114.03073307672989,-0.015744737775478242,0.0008516661909740695
2020-06-30,119.37295643721961,0.04684897848455466,0.0002701004749969268
2020-07-31,117.91524626688567,-0.012211393717978067,0.0003111914277585479
2020-08-31,117.12433645009675,-0.00670744320033742,0.0005374131233442331
2020-09-30,119.91182915845474,0.02379943223452673,0.0005131113581936303
2020-10-31,112.97966943569516,-0.05781047434110312,0.0005685511484374017
2020-11-30,116.18573098416793,0.028377331642818984,0.0007107820964974886
2020-12-31,113.94368127809659,-0.019297117529663302,0.0001728551429151619
2021-01-31,112.99443711959445,-0.008330818768136575,0.00013316912597176355
2021-02-28,111.72714224695535,-0.011215551003610727,0.0007931092134374911
2021-03-31,110.70936391320521,-0.009109499386465138,0.0002551018086414949
2021-04-30,108.27686764889283,-0.021971910761039236,0.0009168175301073929
2021-05-31,106.41106705421608,-0.017231756285441734,0.0005667084883958292
2021-06-30,109.0937503654545,0.02521056677189048,0.0005894783059550161
2021-07-31,104.17488638959387,-0.04508841211694413,0.0001294488353983271
2021-08-31,105.26086188942405,0.010424542204623535,0.00040385406767152543
2021-09-30,108.43239140589607,0.030130187607656903,0.0007564441584491685
2021-10-31,110.82159605798958,0.022034049245948848,0.0006314509045348651
2021-11-30,109.25051579541073,-0.014176661575571813,0.000230825149526265
2021-12-31,106.00239369159812,-0.02973095440478509,0.00028340702294784415
2022-01-31,105.01428813323173,-0.00932154005164416,0.00018934380945615447
2022-02-28,108.34920994775253,0.031756838748359495,0.0009781879337637754
2022-03-31,107.20879737267417,-0.010525342784024776,0.0002702440802065096
2022-04-30,105.11930492947863,-0.01948993454270494,0.0005559777820567491
2022-05-31,108.8077604964695,0.035088279640598276,0.0009691854349253722
2022-06-30,115.40228467459497,0.06060711247098454,0.0007900579762917065
2022-07-31,118.94027081147908,0.03065785176489659,0.0005427547819815139
2022-08-31,118.51352709030955,-0.0035878825418677535,0.0004439040112636548
2022-09-30,123.59207835012262,0.042852080977584375,0.00016056602871709346
2022-10-31,131.10015734805597,0.06074886916832797,0.0002690250937566043
2022-11-30,134.83404463724733,0.02848118083701693,0.0007603967113778455
2022-12-31,128.91816766364622,-0.04387524671174089,0.00013714583536938242
