time,price,return,dividend
2020-01-31,102.33515469843807,0.023351546984380807,0.000567241405987253
2020-02-29,104.75446938567956,0.023641090829155664,0.0009063552412521224
2020-03-31,104.5215924392888,-0.0022230740870193824,0.000858284002637119
2020-04-30,106.55806644869512,0.019483763707381196,0.0009154180177039033
2020-05-31,106.47530201805789,-0.0007767073239554239,0.00016303081341206583
2020-06-30,106.18809294907412,-0.002697424318505802,0.0005243220716061128
2020-07-31,109.85029940218341,0.03448791998614759,0.0009239232765325509
2020-08-31,110.86237332548214,0.009213210421879262,0.0007850192056914004
2020-09-30,114.40394720712331,0.03194567981368598,0.0002563784925953148
2020-10-31,119.97918418638407,0.04873290752081349,0.0005473706194843035
2020-11-30,123.82518952683883,0.032055605032953814,0.0008304962074949725
2020-12-31,124.05911617378453,0.0018891684950339358,0.0009122944907331016
2021-01-31,123.20028731593915,-0.006922738806572738,0.0008655475323850858
2021-02-28,125.3379070345396,0.01735076894032458,0.00019446451117148566
2021-03-31,121.03684507328371,-0.03431573147356477,0.00023951343312726404
2021-04-30,122.56777139099975,0.01264843210998361,0.00032068952866693524
2021-05-31,127.05780523171559,0.03663307074738549,0.0005219656046995422
2021-06-30,120.5846443408569,-0.05094658198332302,0.00014145218642987756
2021-07-31,121.79026598545009,0.00999813575918709,0.0007903012450516346
2021-08-31,121.92325441266296,0.001091946274497677,0.0008336176839298391
2021-09-30,123.85110079980201,0.01581196627686842,0.0009098718768296511
2021-10-31,126.11357558957808,0.018267700288213142,0.0008889329710094069
2021-11-30,128.88758674390246,0.021996134368215004,0.0007937240014432856
2021-12-31,128.61804039874127,-0.00209132897876939,0.0002705322891304102
2022-01-31,126.15366511138961,-0.01916041699680395,0.00038367338497615345
2022-02-28,131.56358356815068,0.04288356150401405,0.00012305959330160998
2022-03-31,134.31587086660107,0.020919826169258204,0.0005104319969215016
2022-04-30,134.34297837605834,0.00020181910955407306,8.465993040162056e-05
2022-05-31,129.31089748535507,-0.03745696985083397,0.0008633423409047552
2022-06-30,125.27969671875485,-0.031174486025485695,0.0003402661436631821
2022-07-31,125.26684915824806,-0.00010255101858717801,5.774664108312821e-05
2022-08-31,124.0480385278066,-0.00972971411535823,0.0001694493199656103
2022-09-30,125.29319807742306,0.010037720583041235,0.0008489038576730342
2022-10-31,131.98346873348024,0.05339691825826837,0.0008249522460906074
2022-11-30,136.09036194806555,0.0311167243443082,0.000978623771114216
2022-12-31,132.25826651927366,-0.02815846305305809,0.00023268874425256435
