time,price,return,dividend
2020-01-31,107.66277585589567,0.07662775855895665,0.0003164305098491336
2020-02-29,118.02396027196092,0.0962373887696659,0.000656806826839219
2020-03-31,133.27188436159926,0.12919346253508854,0.0006490283341889851
2020-04-30,134.67200368098568,0.0105057366457546,0.00018753205380969874
2020-05-31,139.53870752949527,0.03613745778994975,0.0008548040886944875
2020-06-30,141.77884054210818,0.016053846651398945,0.0003227144986518483
2020-07-31,154.21273438475657,0.08769922080830928,0.0007803169035900849
2020-08-31,150.3122661148925,-0.02529277679580276,3.338137555209953e-05
2020-09-30,155.5370460841401,0.03475950502438702,0.0006659251394155945
2020-10-31,142.97033126173514,-0.08079563768754372,0.00015360441534033266
2020-11-30,148.30687358227354,0.037326221975165066,1.3162118250731214e-05
2020-12-31,144.09095422008158,-0.028426999102325254,0.0005216236880228746
2021-01-31,146.27272726709276,0.015141637855203383,0.0009313272641362625
2021-02-28,142.91401334147784,-0.022961997006331412,0.0003380000422211054
2021-03-31,139.18543235395066,-0.026089680783214213,0.0007465112152963443
2021-04-30,128.5018107801506,-0.07675818793041109,0.00010242272286259314
2021-05-31,130.1746270469606,0.013017841979456336,0.0006906935604112493
2021-06-30,125.78172383515607,-0.033746232360779504,0.0007479001040773309
2021-07-31,137.94546744803156,0.09670517498088015,0.0009724479276654255
2021-08-31,137.98638620945715,0.0002966299812714353,0.0007080973569697295
2021-09-30,145.2491817405918,0.05263414551715317,0.0009623057727970697
2021-10-31,142.96361937245402,-0.015735457788806667,0.000625048831429755
2021-11-30,153.1466602409131,0.0712281971676295,0.0004472556488253001
2021-12-31,156.39582132467888,0.021216010056338115,0.0006687674117141334
2022-01-31,145.17997022413113,-0.07171451900408236,0.0002828812808009541
2022-02-28,145.7614546983384,0.00400526652064708,0.0008595724815983913
2022-03-31,141.8704830031593,-0.0266941058130332,0.0006548209915712576
2022-04-30,144.03155135891606,0.01523268484050061,0.0005056189431355251
2022-05-31,128.2164354356147,-0.10980313531367342,0.0006371312810742239
2022-06-30,133.75055632185737,0.04316233615012418,2.1022373939749594e-05
2022-07-31,118.35164711674425,-0.11513155256010447,0.00023309394080240698
2022-08-31,126.27171602414697,0.06691980297993003,0.0008681891500323748
2022-09-30,128.87341684181953,0.02060398717615447,0.0007275529943843409
2022-10-31,128.87242498954856,-7.696329431306631e-06,0.0007126886663299636
2022-11-30,119.95470905875239,-0.06919801448230208,0.0001955831754705234
2022-12-31,122.70653146266642,0.0229405116773383,0.00011404753981079397
