time,price,return,dividend
2020-01-31,98.62180729146307,-0.013781927085369291,0.0007858208247376746
2020-02-29,99.88036028931946,0.012761406755981544,0.0006106300331615352
2020-03-31,100.17267878736791,0.0029266864596973127,7.749150853609222e-05
2020-04-30,99.73231009082305,-0.004396095840459694,0.0002708872946905001
2020-05-31,100.1605533491338,0.004293926992373592,7.872740973374682e-05
2020-06-30,100.46867567944977,0.0030762842258062317,0.0004825317950728828
2020-07-31,100.69400648022263,0.0022427965656855006,0.0006759888760408976
2020-08-31,100.9264236886858,0.0023081533508036993,0.0006073339505503696
2020-09-30,100.71052358119157,-0.002139183175262363,0.00023009597284025918
2020-10-31,101.57252332413907,0.008559182420023594,0.00024483032767507265
2020-11-30,100.65568437343575,-0.009026446530007856,0.0005333920785594716
2020-12-31,101.7044854555474,0.010419690538495252,0.000910776957728712
2021-01-31,101.93003054425098,0.0022176513424488997,0.0008246163182878605
2021-02-28,103.36619409663656,0.014089700010068157,0.0006939250537804636
2021-03-31,103.49626516266113,0.0012583520865919423,0.0002126991956579347
2021-04-30,102.9912350999412,-0.004879693599824031,1.8943935197047845e-05
2021-05-31,102.60831422387062,-0.0037179947953728055,0.0005438255306046594
2021-06-30,102.90568431912628,0.0028981091591354985,0.0006905485684178134
2021-07-31,102.17309445629735,-0.007119041748530206,0.00034889312239284734
2021-08-31,102.08451328293155,-0.0008669716214151559,0.0006441475541781648
2021-09-30,102.3972051961165,0.0030630690506239754,0.0001741199492454567
2021-10-31,103.84549773623127,0.01414386786573815,0.0009709374026910743
2021-11-30,102.11699356244549,-0.01664496017127482,0.0009374002522208039
2021-12-31,101.89280542188423,-0.0021954048267603093,0.0006277933259303453
2022-01-31,100.34539183457396,-0.015186681541481301,0.00022625919618394008
2022-02-28,101.12866959429174,0.007805816942835472,0.00038939798432415895
2022-03-31,102.02862193250743,0.008899082147783817,0.00037585491508912883
2022-04-30,101.35462965630796,-0.006605913746882915,0.00013497624071692394
2022-05-31,102.13313568581684,0.007681011041614556,0.000649115648074884
2022-06-30,102.68251089938305,0.005379010542241669,0.0001358903923860032
2022-07-31,104.39762246984267,0.01670305444848582,0.00019597498756818778
2022-08-31,104.06790886799186,-0.003158248186600797,0.00047821637088494754
2022-09-30,102.85133533186024,-0.011690189121363357,0.00042686653196175294
2022-10-31,102.18296351407893,-0.006498426254017453,0.0005582794574046103
2022-11-30,103.07633010601755,0.008742813490778462,0.0004920549278508629
2022-12-31,102.48266286996466,-0.005759491392857024,2.206660256504045e-05
