time,price,return,dividend
2020-01-31,108.07719771345943,0.08077197713459434,0.0005327536665733558
2020-02-29,105.60749803705924,-0.022851255664011423,0.0007972834544804818
2020-03-31,111.4690375378642,0.05550306190141965,0.0007734951399807743
2020-04-30,112.86612279269713,0.012533393000351122,0.0007806806179152776
2020-05-31,108.449862118495,-0.039128310293014376,0.00020240678003132106
2020-06-30,112.18476624862794,0.034438993809435006,0.0005530553512840481
2020-07-31,119.32291233023848,0.06362847934086457,0.0008905779988145561
2020-08-31,122.80694469740017,0.029198351759293688,0.0009497795544173999
2020-09-30,123.95885111698777,0.009379814980544734,0.00021009063781839433
2020-10-31,124.97058593046171,0.008161860200842825,0.0004067536649422204
2020-11-30,122.30489436923288,-0.02133055183651062,0.0008677841577594648
2020-12-31,126.62074256400551,0.03528761638715187,0.0006334269991549923
2021-01-31,129.29081088116868,0.021087132037734616,0.0005334408686264482
2021-02-28,135.0800294801805,0.04477672124999429,0.0008852275055218622
2021-03-31,156.67700275809096,0.15988279955979162,0.0008759105417072943
2021-04-30,172.04668654061922,0.09809789255580183,0.0007616241103211405
2021-05-31,169.06083935077353,-0.017354865995287537,0.0008224319969865129
2021-06-30,168.64691234018616,-0.0024483908406993174,0.0001506193881479928
2021-07-31,168.2101283472612,-0.002589931750685788,0.00016518506414005542
2021-08-31,160.34183721936995,-0.04677655980172343,0.00014950903775124813
2021-09-30,166.52292435354462,0.038549434391961714,0.00027865165812205006
2021-10-31,173.05592682127872,0.039231850468010525,0.0005775916867139427
2021-11-30,157.95692789559533,-0.08724924481365318,0.000495022552247316
2021-12-31,165.640164908457,0.04864134239138937,0.0005769395106745201
2022-01-31,174.701289332257,0.05470366700496687,0.0009502821778835337
2022-02-28,183.5355653427155,0.05056789245359819,0.0004060419846536129
2022-03-31,189.2358327656363,0.031058108069009625,0.00023527377409870287
2022-04-30,196.27684842096568,0.03720762369592805,3.6095339269700543e-06
2022-05-31,204.14094214658812,0.04006633379783993,0.0006860314060966482
2022-06-30,214.0485851326016,0.0485333460394194,0.0003064369987238199
2022-07-31,215.10927686150936,0.004955378370058756,0.0007127055758468481
2022-08-31,211.6297818435567,-0.016175476337976682,0.0004854841450493561
2022-09-30,205.89765335799197,-0.027085641896101922,0.0003697287393071951
2022-10-31,199.3927364002997,-0.031592963064917635,0.0006089833495288232
2022-11-30,209.98512352055934,0.053123234634758425,0.0009132599740453896
2022-12-31,209.46597919833914,-0.0024722909581228174,0.000997032845657671
